1620252441.70249,75.0635738831615
1620252441.8024,75.20274914089346
1620252441.90254,75.19415807560136
1620252442.00244,76.6512027491409
1620252442.10248,76.50515463917527
1620252442.30647,76.70274914089347
1620252442.40242,76.84364261168385
1620252442.50247,77.19759450171821
1620252442.60237,78.01030927835053
1620252442.70248,78.16494845360826
1620252442.80241,78.39003436426117
1620252442.90248,78.45704467353951
1620252443.00241,78.43298969072166
1620252443.10247,76.90034364261169
1620252443.20244,77.34536082474227
1620252443.30249,77.30412371134021
1620252443.40238,77.3109965635739
1620252443.50327,77.04982817869416
1620252443.6024,76.2147766323024
1620252443.70239,75.72852233676976
1620252443.80241,75.89690721649484
1620252443.90276,75.23024054982818
1620252444.00239,74.52405498281787
1620252444.10239,73.43127147766322
1620252444.20241,74.69759450171821
1620252444.3024,75.1512027491409
1620252444.40238,73.67182130584192
1620252444.50245,73.80584192439864
1620252444.60239,73.95704467353953
1620252444.70241,74.39003436426117
1620252444.80241,74.35910652920963
1620252444.9024,70.26975945017183
1620252445.00238,66.16666666666666
1620252445.10238,62.407216494845365
1620252445.20242,55.87285223367697
1620252445.3024,50.4295532646048
1620252445.40239,46.9123711340206
1620252445.50244,41.88831615120274
1620252445.60238,37.00687285223367
1620252445.70242,31.90378006872851
1620252445.80249,26.731958762886585
1620252445.9024,26.50859106529209
1620252446.00246,26.3487972508591
1620252446.10241,26.178694158075604
1620252446.2025,26.154639175257728
1620252446.30242,26.044673539518897
1620252446.40247,25.89003436426117
1620252446.50244,25.859106529209622
1620252446.60249,25.71649484536082
1620252446.70238,25.694158075601365
1620252446.80247,25.58419243986254
1620252446.90241,25.513745704467347
1620252447.0025,25.554982817869412
1620252447.10241,25.8848797250859
1620252447.20249,31.4828178694158
1620252447.30241,37.00687285223367
1620252447.40435,40.51030927835051
1620252447.50241,44.02233676975945
1620252447.60248,49.99312714776632
1620252447.7024,56.661512027491405
1620252447.80481,63.16838487972509
1620252447.90275,68.4020618556701
1620252448.00239,74.53951890034367
1620252448.10239,79.97422680412372
1620252448.2024,79.90378006872854
1620252448.30241,80.19072164948454
1620252448.40241,82.75601374570446
1620252448.50247,85.29896907216495
1620252448.6024,85.61168384879724
1620252448.70239,85.09965635738831
1620252448.80241,84.64089347079037
1620252448.90241,85.22164948453607
1620252449.00237,86.34192439862542
1620252449.10242,86.65807560137456
1620252449.20242,87.17353951890034
1620252449.30241,87.06013745704466
1620252449.4024,87.0189003436426
1620252449.50243,86.89862542955326
1620252449.60239,86.48797250859106
1620252449.70241,86.11855670103093
1620252449.80239,86.30756013745703
1620252449.90246,86.26460481099656
1620252450.00241,84.98453608247421
1620252450.10248,84.87800687285223
1620252450.20241,84.69587628865978
1620252450.30247,85.02749140893471
1620252450.40238,85.72680412371133
1620252450.50268,85.77663230240549
1620252450.60246,85.72508591065292
1620252450.70249,86.35223367697594
1620252450.80241,86.20446735395188
1620252450.90247,86.3487972508591
1620252451.00241,86.22852233676977
1620252451.10247,86.12714776632303
1620252451.20243,86.17525773195877
1620252451.30248,86.0618556701031
1620252451.40239,85.21821305841925
1620252451.50248,84.97594501718216
1620252451.60238,85.02061855670101
1620252451.70248,84.69072164948456
1620252451.80239,84.50687285223368
1620252451.90249,84.3917525773196
1620252452.00239,84.36426116838489
1620252452.10251,84.49484536082474
1620252452.20256,86.45360824742266
1620252452.3024,86.55841924398622
1620252452.40275,88.31099656357385
1620252452.50244,88.15807560137453
1620252452.60239,87.89862542955322
